128	0	2
128	515	2
129	0	1
129	674	1
129	1060	1
129	103	1
129	232	2
129	1324	1
129	780	3
130	0	1
130	408	4
130	580	1
131	0	1
132	0	1
132	408	1
133	0	2
134	0	1
135	0	2
135	323	2
135	709	2
135	1191	2
135	1161	1
136	0	2
137	0	6
138	0	1
138	352	1
138	943	1
138	1126	1
139	0	1
139	1315	2
139	451	1
140	0	1
140	420	1
140	233	2
140	1297	1
140	408	3
140	1060	1
141	0	3
141	515	2
141	709	2
141	1191	1
142	0	3
143	0	1
143	705	1
144	0	1
144	794	1
144	588	1
144	93	1
144	1334	2
145	0	1
146	0	2
146	451	2
146	1334	6
146	1191	2
146	1260	4
146	811	1
146	588	2
146	1390	1
146	623	3
146	690	2
146	515	3
146	1013	2
147	0	1
147	408	1
147	1135	1
148	0	1
148	704	1
148	1060	1
149	0	1
149	65	1
149	408	1
149	984	1
149	233	1
150	0	3
150	770	3
150	515	1
150	1334	2
150	1381	1
150	233	2
150	234	2
150	524	1
150	1154	1
150	1517	2
150	623	2
150	144	1
150	529	1
150	1066	2
150	598	2
150	408	5
150	1231	3
150	540	1
150	778	1
151	0	1
152	0	1
152	1185	1
153	0	1
153	984	1
153	1176	1
154	0	1
154	587	1
155	0	3
155	420	1
155	1381	1
155	233	4
155	1517	2
155	408	5
156	0	1
157	0	1
157	960	1
157	451	1
157	1270	1
157	390	1
157	809	6
157	588	1
157	623	1
157	145	1
157	1334	4
157	724	1
157	1243	2
158	0	1
159	0	2
159	451	2
159	1060	1
159	233	1
159	810	1
159	1486	1
160	0	1
160	408	1
160	515	1
160	1334	13
161	0	1
161	1161	1
162	0	1
163	0	1
163	408	1
164	0	1
164	323	6
164	1191	1
164	809	2
164	910	4
165	0	1
165	780	1
165	145	1
165	470	1
166	0	3
167	0	1
167	803	1
167	984	1
167	1395	1
168	0	2
168	515	1
168	137	1
168	1163	9
168	1421	1
168	1176	1
168	1027	7
168	408	1
168	153	3
168	1315	1
168	932	2
168	295	17
168	809	17
168	1066	2
168	690	1
168	1334	7
168	704	1
168	709	3
168	587	2
168	1486	3
169	0	1
170	0	6
170	515	2
170	470	1
170	774	1
170	521	1
170	139	1
170	780	1
170	1039	1
170	656	1
170	408	2
170	1071	1
170	35	1
170	1158	5
170	934	1
170	809	4
170	1454	1
170	431	2
170	1333	3
170	1334	3
170	321	5
170	609	1
170	1480	4
170	587	2
170	590	3
170	208	5
170	594	8
170	547	1
170	1486	1
170	726	1
170	855	1
170	984	9
170	506	1
170	97	1
170	744	1
171	0	1
171	290	6
171	69	1
171	6	1
172	0	4
173	0	2
174	0	1
174	65	1
174	1027	2
174	709	1
174	809	1
174	204	2
174	623	1
174	468	3
174	1334	2
174	408	1
174	668	1
174	221	1
175	0	1
175	1410	2
175	138	1
175	268	1
175	1026	2
175	408	6
176	0	1
176	129	1
176	733	1
177	0	2
177	1376	1
177	354	1
177	451	7
177	292	2
178	0	1
178	321	10
178	1334	2
178	1060	1
178	709	4
178	1089	2
178	1270	4
178	780	2
179	0	2
179	397	1
179	23	1
179	1048	2
179	809	7
179	1454	1
179	1458	2
179	947	1
179	1334	1
179	575	2
179	587	4
179	208	2
179	594	2
179	1491	11
179	855	1
179	984	1
179	357	1
179	360	1
180	0	1
180	809	7
181	0	1
181	1512	1
181	1260	3
181	780	1
181	1135	3
181	81	1
181	1334	1
182	0	1
182	408	1
183	0	2
183	769	1
183	451	2
183	233	1
183	811	1
184	0	1
184	1161	1
184	1334	1
184	910	1
184	614	1
185	0	1
186	0	1
186	129	1
186	1414	1
186	268	1
186	204	11
186	1486	4
187	0	1
188	0	1
189	0	1
189	513	1
189	1334	1
189	709	4
190	0	1
190	1027	1
190	292	1
190	1416	1
190	1385	1
190	1226	2
190	1517	1
190	529	1
191	0	1
191	944	1
192	0	1
192	518	1
192	232	1
192	587	3
192	1486	7
192	1455	1
192	1048	1
192	1459	1
192	1334	1
192	408	2
192	508	1
192	575	1
193	0	4
193	515	9
193	1421	7
193	910	4
193	1298	1
193	408	2
193	1442	1
193	933	1
193	1334	5
193	312	1
193	324	1
193	709	2
193	587	3
193	588	2
193	590	1
193	1464	1
194	0	1
194	809	1
194	778	3
195	0	1
195	136	1
195	436	1
196	0	1
196	292	1
196	1517	1
196	406	2
197	0	1
197	515	1
197	709	7
197	587	1
197	125	1
197	496	1
197	984	3
197	1459	13
197	1455	8
197	1334	12
197	408	3
197	985	4
197	1291	1
197	1179	5
197	668	1
198	0	1
198	928	1
198	1421	2
198	529	1
198	1139	2
198	1206	1
199	0	4
200	0	1
200	292	1
200	840	1
200	145	4
200	1395	1
201	0	1
201	451	1
201	932	1
201	809	7
201	810	1
201	811	1
201	1315	1
202	0	1
202	780	1
202	611	1
202	436	1
203	0	1
203	137	1
203	588	1
204	0	1
204	809	6
205	0	2
205	323	1
205	709	2
205	809	2
205	810	1
205	588	1
205	910	5
205	1135	4
205	690	2
205	451	1
205	1260	4
205	1334	6
205	408	4
205	985	1
206	0	1
207	0	1
207	225	1
207	1270	2
207	709	1
207	321	1
207	809	1
207	221	1
207	1108	1
207	469	1
207	1238	1
207	1049	1
207	729	1
207	1135	1
208	0	3
208	515	1
208	1381	1
208	233	1
208	1315	1
209	0	1
209	515	1
209	1334	4
209	1191	11
209	1512	2
209	1161	1
210	0	1
211	0	1
211	1260	1
212	0	1
213	0	3
214	0	2
214	515	1
214	6	1
214	1127	1
214	1512	1
214	809	11
214	1135	8
214	428	2
214	366	1
214	445	1
214	690	3
214	1191	3
214	468	1
214	910	1
215	0	1
215	1421	2
216	0	1
216	832	1
216	291	1
217	0	1
218	0	2
218	233	3
218	451	2
219	0	1
219	65	1
219	451	2
219	809	26
219	587	1
219	811	1
219	623	3
219	515	5
220	0	1
220	1334	1
221	0	1
222	0	1
223	0	1
223	809	2
224	0	1
225	0	1
225	233	1
226	0	1
226	1334	1
227	0	1
228	0	2
228	192	1
228	1154	1
228	587	2
229	0	1
230	0	2
230	323	4
230	709	7
231	0	2
231	280	1
231	1315	1
231	645	1
231	1471	1
232	0	2
232	1410	1
232	1459	1
232	1421	1
232	623	1
232	984	2
232	946	1
232	1395	1
232	1334	2
232	408	5
232	1135	1
233	0	1
233	1154	2
233	1060	4
233	709	1
233	1512	1
233	1161	2
233	74	1
233	1395	1
233	780	2
233	1486	1
233	1135	1
233	369	1
233	690	1
234	0	1
234	144	1
234	406	1
235	0	2
236	0	2
236	587	1
236	892	1
236	1486	2
237	0	9
237	485	3
237	1191	1
237	1512	1
237	1161	1
237	1260	5
237	1390	11
237	1135	3
237	690	1
237	1334	8
237	1305	1
237	408	1
238	0	2
238	515	3
238	393	2
238	910	2
238	1027	2
238	150	3
239	0	1
240	0	2
240	321	1
240	1135	3
240	221	1
240	408	2
240	623	2
241	0	1
241	855	1
242	0	1
242	1506	1
242	420	1
243	0	2
243	161	5
243	1220	2
243	6	1
243	321	1
243	780	1
243	81	1
244	0	1
244	515	1
244	137	1
244	145	1
244	408	3
244	1135	1
244	295	1
244	809	2
244	690	2
244	1459	2
244	1334	4
244	1084	1
244	960	1
245	0	1
245	1442	1
245	1268	8
245	1421	3
245	1206	1
246	0	1
246	161	1
246	515	2
247	0	1
247	1139	1
248	0	1
249	0	1
249	1517	1
250	0	1
251	0	1
251	65	1
251	994	2
251	67	1
251	1381	1
251	809	4
251	810	1
251	811	1
251	1260	3
251	1390	1
252	0	3
252	323	3
252	709	1
252	809	3
252	588	1
252	910	3
252	463	2
252	1334	13
252	408	6
252	1135	1
253	0	1
254	0	3
254	451	1
254	69	1
254	390	1
255	0	4
256	0	1
256	733	1
256	1334	3
256	709	1
256	668	1
257	0	1
258	0	1
258	1440	1
258	316	1
258	1130	2
258	972	1
258	1486	1
258	1327	1
258	181	1
258	1334	2
258	408	4
258	1179	1
259	0	1
260	0	1
261	0	1
261	593	1
262	0	1
263	0	1
263	809	1
263	587	3
263	144	3
264	0	1
264	408	1
265	0	1
265	451	1
265	810	1
265	1260	4
265	623	1
265	1334	3
265	408	1
266	0	1
266	579	5
266	1381	1
266	390	1
266	809	2
266	810	2
267	0	1
267	515	1
267	1334	1
268	0	1
269	0	2
270	0	1
271	0	3
271	65	2
271	451	1
271	809	6
271	810	1
271	515	2
271	1334	8
272	0	1
273	0	1
273	1048	1
273	1491	5
273	1303	3
274	0	1
274	769	1
274	292	1
274	551	1
274	1465	7
274	383	1
275	0	2
275	292	1
275	1453	2
275	145	1
275	984	2
275	408	2
276	0	1
277	0	1
277	704	1
277	515	1
277	709	1
278	0	1
278	705	1
278	1191	1
278	1161	3
278	780	2
278	1390	2
278	984	3
278	690	3
278	1395	4
278	1260	7
278	408	13
278	1273	2
279	0	1
279	515	2
279	1385	1
279	1260	1
280	0	1
280	832	2
280	1307	3
280	1028	1
280	984	2
280	1324	2
280	1165	2
280	14	1
280	175	1
280	240	1
280	593	1
281	0	1
281	1410	1
281	233	1
281	144	1
281	86	1
281	570	1
281	1311	1
282	0	1
282	65	1
282	451	1
282	1420	1
282	1260	1
283	0	1
283	529	1
284	0	1
284	321	1
284	1161	1
284	594	4
284	1491	6
285	0	3
285	515	2
285	985	37
285	408	6
285	27	1
285	668	2
285	1440	1
285	1179	2
285	292	3
285	295	1
285	1455	3
285	818	1
285	1459	2
285	308	1
285	1334	3
285	570	2
285	316	1
285	61	1
285	575	3
285	709	1
285	587	1
286	0	3
286	1060	2
286	297	1
287	0	1
287	984	1
288	0	5
288	515	3
288	1303	1
288	408	4
288	668	4
288	161	5
288	1060	2
288	809	10
288	1334	14
288	61	15
288	960	1
288	1089	3
288	709	5
288	588	5
288	1486	3
288	729	3
288	732	5
289	0	2
289	321	1
289	451	2
289	1334	3
289	233	2
290	0	1
290	39	4
290	585	1
290	588	1
290	302	1
290	623	2
290	592	2
290	1486	1
290	1334	3
290	809	9
290	408	1
290	575	1
291	0	1
292	0	1
293	0	1
293	234	1
293	451	4
294	0	1
294	408	1
294	1517	1
294	406	1
295	0	1
295	451	1
295	390	1
296	0	1
296	292	1
296	1191	1
296	809	6
296	1260	1
296	910	1
297	0	5
297	709	2
297	1100	1
297	910	1
297	984	1
297	1334	2
297	408	1
297	1339	1
298	0	3
298	451	8
298	1381	1
298	811	1
298	1315	10
298	233	2
298	810	6
298	587	1
299	0	1
299	65	1
299	451	2
300	0	1
300	508	6
300	661	1
300	350	1
301	0	1
301	216	1
301	1486	1
302	0	1
302	1161	1
302	299	1
302	709	3
302	1486	1
303	0	1
303	515	1
303	828	1
304	0	1
305	0	2
305	1410	9
305	1381	1
306	0	1
307	0	1
307	1284	1
307	298	1
307	1395	3
307	51	2
307	408	2
308	0	3
308	515	1
308	566	1
308	588	2
308	234	1
309	0	2
309	65	2
309	451	3
309	292	1
309	773	2
309	233	3
309	234	1
310	0	4
310	515	2
310	709	1
310	588	2
310	910	4
310	623	1
310	690	1
310	1459	1
311	0	1
312	0	7
312	515	2
312	408	2
312	1303	4
312	1048	4
312	668	2
312	809	1
312	302	1
312	1334	1
312	316	1
312	61	3
312	575	3
312	1089	2
312	709	1
312	587	5
312	1486	12
312	208	6
312	594	2
313	0	1
313	579	2
314	0	1
314	1250	1
314	809	1
314	780	1
314	383	2
315	0	1
316	0	1
317	0	1
317	1185	1
317	1107	3
317	611	3
317	292	3
317	1003	1
317	110	2
318	0	1
318	408	1
318	780	1
319	0	3
319	1161	2
320	0	1
320	869	1
320	391	1
320	904	1
320	1445	1
320	1066	1
320	1512	1
321	0	1
321	645	2
321	264	2
321	139	1
321	12	1
321	657	4
321	789	1
321	408	2
321	290	1
321	1315	1
321	292	1
321	169	2
321	432	3
321	648	4
321	436	6
321	312	1
321	692	1
321	62	1
321	1035	1
321	69	5
321	1163	2
321	72	1
321	1482	1
321	1228	1
321	80	1
321	593	6
321	726	2
321	216	3
321	1380	1
322	0	2
322	928	2
322	1060	1
322	1420	1
323	0	1
324	0	1
324	1122	1
324	1486	3
324	623	1
324	660	2
324	1334	1
324	408	2
325	0	1
326	0	1
326	809	2
327	0	1
327	579	2
328	0	1
328	594	1
328	590	1
329	0	1
329	780	3
330	0	1
330	903	1
330	264	3
330	1395	1
330	780	1
330	79	1
330	240	1
330	408	1
330	51	1
330	759	2
330	216	1
330	735	1
331	0	1
331	587	3
331	383	1
331	295	1
332	0	1
332	323	1
332	709	4
332	1127	1
332	588	1
332	587	1
332	428	1
332	910	4
332	623	2
332	690	5
332	1179	2
332	1260	1
332	1334	16
332	809	4
332	408	1
332	1455	2
332	1161	1
333	0	1
333	67	2
333	1191	1
333	233	1
333	810	1
333	428	1
333	1260	3
333	1334	4
334	0	1
334	1315	2
334	1334	2
334	623	2
335	0	1
336	0	1
336	1154	1
336	515	3
336	709	1
336	1191	2
337	0	3
337	1153	1
337	1154	1
337	515	2
337	390	1
337	1410	2
337	910	1
337	406	1
337	408	6
337	928	3
337	1442	5
337	1315	1
337	420	3
337	809	4
337	690	2
337	1204	2
337	1334	7
337	65	2
337	451	2
337	587	1
338	0	1
338	515	6
338	780	1
338	587	6
338	588	4
338	910	1
338	623	6
338	496	1
338	690	11
338	1486	3
339	0	1
340	0	1
340	65	3
340	994	1
340	515	2
340	1334	4
340	233	1
340	587	2
340	1260	5
340	1517	1
340	1486	1
340	911	1
340	690	2
340	448	1
340	534	1
340	809	19
341	0	1
341	436	1
342	0	1
342	264	9
343	0	1
344	0	1
344	515	6
344	1060	4
344	1191	1
344	1512	1
344	1161	3
344	910	1
344	623	1
344	690	1
344	1459	1
344	404	1
344	1390	2
344	1334	3
345	0	1
345	65	3
345	994	1
345	515	1
345	1508	1
345	1381	1
345	295	3
345	233	1
345	810	1
345	811	1
345	809	3
345	1197	1
345	451	1
345	1204	1
346	0	1
346	65	1
346	451	1
346	810	1
346	1260	2
347	0	2
347	529	1
347	1517	4
347	1334	1
348	0	1
348	515	1
348	709	1
348	1191	1
348	1512	3
348	1260	1
348	910	3
349	0	1
349	515	6
349	234	1
349	587	1
349	1517	1
349	910	1
349	623	1
349	690	1
350	0	1
350	1107	1
350	436	1
350	159	1
351	0	1
351	1248	4
352	0	1
352	515	3
352	1220	2
352	709	1
352	6	1
352	1191	2
352	1161	1
352	810	2
353	0	2
354	0	1
354	65	1
354	994	3
354	451	3
354	420	1
354	1381	1
354	233	1
354	1154	1
354	1517	1
354	1376	1
354	690	1
355	0	1
355	1154	1
355	515	2
355	780	1
355	656	1
355	660	1
355	408	2
355	428	2
355	1459	1
356	0	2
356	65	1
356	994	1
356	451	1
356	809	1
357	0	3
357	408	1
357	1486	1
357	529	1
358	0	1
358	354	2
358	744	1
358	1517	1
358	1135	1
358	113	1
358	506	1
358	955	1
359	0	2
360	0	1
360	1410	1
360	515	2
360	1163	3
360	408	2
360	1027	1
360	792	1
360	413	1
360	1315	4
360	809	44
360	810	3
360	1334	4
360	704	1
360	1095	1
360	587	3
361	0	1
361	129	1
362	0	1
362	1027	1
362	645	1
362	264	1
362	297	1
362	138	1
362	587	3
362	1486	1
362	623	1
362	145	1
362	1334	1
363	0	1
364	0	1
364	1305	1
364	1260	1
365	0	1
366	0	1
366	1179	8
366	677	1
367	0	2
368	0	1
368	408	1
368	292	1
369	0	1
369	161	1
369	587	1
369	1060	1
369	709	3
369	1049	2
369	321	3
370	0	2
370	515	2
370	773	1
370	1161	9
370	780	2
370	910	3
370	1390	7
370	408	2
370	1305	1
370	623	4
370	1191	7
370	810	1
370	428	1
370	690	3
370	1334	8
370	447	1
370	323	1
370	709	3
370	485	1
370	1512	2
370	1260	9
370	366	1
370	1135	7
371	0	1
372	0	1
372	984	1
372	956	1
372	733	1
373	0	5
373	1154	1
373	515	8
373	709	6
373	1161	1
373	780	5
373	623	3
373	984	1
373	690	1
373	1459	1
373	1260	3
373	1334	48
374	0	1
374	809	1
375	0	1
375	1191	4
375	588	1
375	428	2
375	623	1
375	690	3
375	1260	2
376	0	1
376	290	1
376	835	1
376	740	6
376	809	3
377	0	1
378	0	3
379	0	1
379	1154	3
379	1334	1
379	709	1
379	1512	1
379	297	1
379	587	2
380	0	2
381	0	1
381	515	1
382	0	1
382	809	3
382	811	1
382	592	2
382	370	1
382	375	1
383	0	1
383	292	2
383	1517	1
383	984	1
383	1395	1
383	408	1
384	0	1
384	645	8
384	264	2
384	648	1
385	0	3
385	1376	1
385	451	1
385	292	1
385	232	1
386	0	1
386	1191	2
387	0	1
387	809	1
388	0	1
388	408	1
389	0	1
389	594	1
389	243	1
390	0	1
390	137	1
391	0	1
392	0	1
392	408	1
393	0	1
393	1154	2
393	1163	1
393	292	3
393	809	1
393	587	2
393	1517	2
394	0	1
394	321	3
394	707	1
394	709	5
394	1089	1
395	0	2
395	811	1
395	1334	1
396	0	4
396	515	1
397	0	1
397	1442	1
397	451	2
397	6	1
397	233	1
397	144	1
398	0	1
398	99	1
398	292	1
398	1517	3
398	529	1
398	115	42
398	383	1
399	0	1
400	0	1
400	1260	2
401	0	2
401	704	3
401	74	12
401	1231	2
402	0	1
402	259	1
402	39	4
402	809	1
402	592	6
402	1496	1
403	0	1
403	611	1
404	0	1
404	810	2
405	0	2
405	323	1
405	1220	1
405	709	1
405	1191	3
405	74	1
405	588	4
405	910	2
405	623	2
405	112	1
405	1459	1
405	1486	1
405	1334	8
405	408	1
405	1135	2
406	0	2
406	312	1
407	0	2
407	515	1
408	0	2
408	611	1
408	789	1
408	360	1
408	563	1
408	436	1
408	181	1
409	0	1
409	579	3
409	811	1
409	492	1
409	1486	1
410	0	2
411	0	1
412	0	1
413	0	1
413	985	2
413	310	1
414	0	3
414	1154	1
414	515	5
414	709	1
414	588	8
414	587	3
415	0	1
416	0	1
416	1060	1
417	0	1
417	149	1
418	0	2
418	408	1
418	1334	2
419	0	2
419	1154	1
419	515	8
419	1303	1
419	780	1
419	145	4
419	1047	1
419	408	7
420	0	1
421	0	2
422	0	1
423	0	1
424	0	1
424	233	1
424	1517	2
424	1510	1
424	383	1
425	0	3
425	692	1
425	292	2
426	0	1
426	515	1
427	0	1
427	292	1
427	809	1
427	1517	1
427	408	1
427	383	2
428	0	1
429	0	1
429	668	1
429	1486	1
430	0	2
430	515	1
430	264	3
430	1291	1
430	780	1
430	910	1
430	1045	1
430	408	1
430	295	1
430	297	1
430	686	1
430	436	2
430	822	1
430	568	1
430	1334	2
430	590	3
430	593	1
430	1486	1
430	984	8
430	985	1
430	1260	2
430	1390	2
430	623	1
431	0	3
431	515	1
431	588	1
431	1517	1
431	1395	1
431	1334	1
431	408	2
431	510	1
432	0	1
432	928	1
432	488	1
432	593	1
432	1268	2
433	0	1
433	408	1
434	0	1
434	1410	1
434	451	1
434	581	1
434	233	1
434	780	1
434	531	1
434	1334	2
434	408	1
434	1381	4
435	0	3
435	1442	1
435	451	1
435	1060	1
435	1260	2
436	0	1
436	65	3
437	0	1
438	0	1
439	0	3
439	1027	1
439	292	1
439	295	1
439	969	1
439	587	1
439	780	4
439	1486	4
440	0	1
440	144	1
440	470	3
441	0	1
441	292	1
441	264	3
441	587	1
442	0	1
442	809	5
442	810	1
442	1260	2
442	1334	1
443	0	1
444	0	1
444	451	1
444	1220	1
444	1334	5
444	1260	2
444	810	2
444	299	1
444	780	2
444	333	2
444	910	2
444	1133	1
444	1493	2
444	534	1
444	408	1
444	1453	1
444	447	3
445	0	2
445	515	1
446	0	3
446	1410	1
446	420	1
446	1381	1
446	233	3
446	1442	1
446	144	1
446	529	1
446	1395	1
446	408	7
446	985	1
447	0	1
447	588	1
447	515	1
447	960	1
447	709	2
447	393	2
447	204	2
447	1486	2
447	1135	1
447	145	1
447	690	11
447	724	1
447	1220	4
447	809	1
447	408	4
447	1108	1
448	0	4
448	515	1
448	1060	1
448	1191	3
449	0	1
450	0	1
451	0	1
451	1410	1
451	515	1
451	1334	2
451	145	1
451	406	1
451	408	2
452	0	1
452	809	1
452	587	2
452	1491	4
452	947	1
452	1303	1
453	0	1
